실제_폴더,파일,최고_후보,확률,상자_화면비율,x1,y1,x2,y2
락앤락,retest_data\container_dataset 락앤락\락앤락 (21).jpg,plastic box,0.07252346724271774,0.9998622894287109,0.0,0.033050537109375,240.0,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (22).jpg,plastic box,0.060394302010536194,0.9998628616333007,0.0,0.0329132080078125,240.0,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (23).jpg,plastic tub,0.08667101711034775,0.6914446010487518,0.0610198974609375,73.99493408203125,240.0,239.9838409423828
락앤락,retest_data\container_dataset 락앤락\락앤락 (24).jpg,plastic tub,0.12451989948749542,0.5564926166443911,26.25823974609375,90.03410339355469,240.0,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (25).jpg,plastic bowl,0.07605744898319244,0.7523355930983174,1.5034561157226562,58.29972839355469,240.0,239.99850463867188
락앤락,retest_data\container_dataset 락앤락\락앤락 (26).jpg,food storage box,0.018443308770656586,0.9386710988638637,14.437889099121094,0.0,239.98622131347656,239.71560668945312
락앤락,retest_data\container_dataset 락앤락\락앤락 (27).jpg,plastic tub,0.020423144102096558,0.8432695892647097,37.40922546386719,0.0,240.0,239.75587463378906
락앤락,retest_data\container_dataset 락앤락\락앤락 (28).jpg,없음,0.0,0.0,0.0,0.0,0.0,0.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (29).jpg,없음,0.0,0.0,0.0,0.0,0.0,0.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (30).jpg,없음,0.0,0.0,0.0,0.0,0.0,0.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (31).jpg,bottle,0.012559187598526478,0.9969195214246671,0.5758895874023438,0.0,240.0,239.836181640625
락앤락,retest_data\container_dataset 락앤락\락앤락 (32).jpg,plastic bowl,0.18012574315071106,0.6595430454045527,58.59959030151367,0.0,239.99685668945312,209.42807006835938
락앤락,retest_data\container_dataset 락앤락\락앤락 (33).jpg,plastic tub,0.05773801729083061,0.6016728380223625,80.40099334716797,0.0,239.96536254882812,217.19357299804688
락앤락,retest_data\container_dataset 락앤락\락앤락 (34).jpg,plastic tub,0.1905941665172577,0.6661837963384096,57.819740295410156,0.0640869140625,239.99871826171875,210.69314575195312
락앤락,retest_data\container_dataset 락앤락\락앤락 (35).jpg,plastic bowl,0.031764816492795944,0.8040609796845092,0.001922607421875,46.98609924316406,240.0,239.9622802734375
락앤락,retest_data\container_dataset 락앤락\락앤락 (36).jpg,plastic tub,0.06694221496582031,0.7258867456653085,0.0596466064453125,65.7438735961914,240.0,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (37).jpg,plastic box,0.015164374373853207,0.6201485027249509,36.25932312011719,64.67637634277344,240.0,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (38).jpg,없음,0.0,0.0,0.0,0.0,0.0,0.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (39).jpg,없음,0.0,0.0,0.0,0.0,0.0,0.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (40).jpg,food storage box,0.012280572205781937,0.9992721557617188,0.0,0.0,240.0,239.8253173828125
락앤락,retest_data\container_dataset 락앤락\락앤락 (41).jpg,food storage box,0.027040846645832062,0.6439561974673628,0.17053985595703125,85.33980560302734,240.0,239.9991912841797
락앤락,retest_data\container_dataset 락앤락\락앤락 (42).jpg,food storage box,0.028274914249777794,0.9989241600036621,0.25820159912109375,0.0,240.0,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (43).jpg,food storage box,0.02925160527229309,0.646948357198362,0.23160552978515625,84.58241271972656,240.0,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (44).jpg,food storage box,0.04554372280836105,0.996480302233358,0.2794189453125,0.5335006713867188,239.96749877929688,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (45).jpg,food storage box,0.02090805023908615,0.6772977828979492,0.0,77.44853210449219,240.0,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (46).jpg,food storage box,0.015335912816226482,0.6937434620882413,0.0,73.4963607788086,239.99249267578125,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (47).jpg,plastic box,0.01160481944680214,0.9997932434082031,0.04962158203125,0.0,240.0,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (48).jpg,plastic box,0.028416462242603302,0.6063409169514974,0.0,0.0,240.0,145.52182006835938
락앤락,retest_data\container_dataset 락앤락\락앤락 (49).jpg,plastic box,0.032208338379859924,0.6034141540527344,0.0,0.0,240.0,144.81939697265625
락앤락,retest_data\container_dataset 락앤락\락앤락 (50).jpg,food storage box,0.023781344294548035,0.689462947845459,0.0,74.52889251708984,240.0,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (51).jpg,food storage box,0.1371951550245285,0.31448159927094516,0.0,0.28543853759765625,76.14014434814453,238.19068908691406
락앤락,retest_data\container_dataset 락앤락\락앤락 (52).jpg,food storage box,0.09407973289489746,0.25307872201092324,0.0,0.36566162109375,61.19182586669922,238.58921813964844
락앤락,retest_data\container_dataset 락앤락\락앤락 (53).jpg,food storage box,0.1351805031299591,0.2651078085565415,0.0,0.34716796875,64.15428924560547,238.37037658691406
락앤락,retest_data\container_dataset 락앤락\락앤락 (54).jpg,bottle,0.02074415422976017,0.763253413925413,47.709228515625,3.4833526611328125,235.34971618652344,237.7792510986328
락앤락,retest_data\container_dataset 락앤락\락앤락 (55).jpg,plastic bowl,0.1278296560049057,0.3738027056739043,34.081661224365234,38.85574722290039,179.1300506591797,187.29611206054688
락앤락,retest_data\container_dataset 락앤락\락앤락 (56).jpg,plastic bowl,0.36561858654022217,0.22745892192815517,50.35516357421875,66.0871353149414,176.84396362304688,169.66653442382812
락앤락,retest_data\container_dataset 락앤락\락앤락 (57).jpg,plastic bowl,0.2541521191596985,0.2552630764037874,52.37432098388672,54.60955810546875,185.57131958007812,164.99607849121094
락앤락,retest_data\container_dataset 락앤락\락앤락 (58).jpg,plastic bowl,0.2520800530910492,0.3109921701908464,44.213233947753906,36.12550735473633,187.6908416748047,160.9752960205078
락앤락,retest_data\container_dataset 락앤락\락앤락 (59).jpg,plastic bowl,0.19203679263591766,0.32418124146934135,43.541900634765625,33.652374267578125,189.98292541503906,161.16336059570312
락앤락,retest_data\container_dataset 락앤락\락앤락 (60).jpg,plastic bowl,0.12354033440351486,0.45153821587769016,62.50879669189453,0.8974685668945312,228.70687866210938,157.38905334472656
락앤락,retest_data\container_dataset 락앤락\락앤락 (61).jpg,bottle,0.03604995831847191,0.9768382708231608,3.8753585815429688,0.0,238.31654357910156,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (62).jpg,없음,0.0,0.0,0.0,0.0,0.0,0.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (63).jpg,없음,0.0,0.0,0.0,0.0,0.0,0.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (64).jpg,없음,0.0,0.0,0.0,0.0,0.0,0.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (65).jpg,없음,0.0,0.0,0.0,0.0,0.0,0.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (66).jpg,없음,0.0,0.0,0.0,0.0,0.0,0.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (67).jpg,plastic bowl,0.06004303693771362,0.766248128123334,6.278984069824219,0.0,239.87818908691406,188.93853759765625
락앤락,retest_data\container_dataset 락앤락\락앤락 (68).jpg,plastic bowl,0.023632928729057312,0.2733276061297753,0.0,99.74839782714844,161.12379455566406,197.4600372314453
락앤락,retest_data\container_dataset 락앤락\락앤락 (69).jpg,plastic box,0.032723188400268555,0.4312252933723357,5.701080322265625,77.27957153320312,226.6281280517578,189.70843505859375
락앤락,retest_data\container_dataset 락앤락\락앤락 (70).jpg,plastic box,0.0464198924601078,0.42128864790534865,22.464706420898438,77.39806365966797,239.5468292236328,189.1816864013672
락앤락,retest_data\container_dataset 락앤락\락앤락 (71).jpg,plastic tub,0.0437549389898777,0.47360182787888333,21.6214599609375,102.61255645751953,240.0,227.5308074951172
락앤락,retest_data\container_dataset 락앤락\락앤락 (72).jpg,food storage box,0.06304929405450821,0.4590827181700661,34.24781799316406,109.05564880371094,240.0,237.57513427734375
락앤락,retest_data\container_dataset 락앤락\락앤락 (73).jpg,plastic box,0.08569754660129547,0.45674981902108813,79.14781951904297,71.81632232666016,240.0,235.3751220703125
락앤락,retest_data\container_dataset 락앤락\락앤락 (74).jpg,plastic box,0.10031169652938843,0.7244571408267985,65.80382537841797,0.0,239.9322967529297,239.6433563232422
락앤락,retest_data\container_dataset 락앤락\락앤락 (75).jpg,food storage box,0.04397948086261749,0.5758441651239992,45.738555908203125,68.55221557617188,240.0,239.29440307617188
락앤락,retest_data\container_dataset 락앤락\락앤락 (76).jpg,없음,0.0,0.0,0.0,0.0,0.0,0.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (77).jpg,plastic box,0.021622424945235252,0.9941224943173499,0.28337860107421875,0.019500732421875,240.0,238.8909454345703
락앤락,retest_data\container_dataset 락앤락\락앤락 (78).jpg,plastic box,0.0798828974366188,0.4983457410023584,0.0,0.0,239.4359893798828,119.88471221923828
락앤락,retest_data\container_dataset 락앤락\락앤락 (79).jpg,food storage box,0.05734681710600853,0.3988360599258764,0.0,143.9388885498047,239.14939880371094,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (80).jpg,plastic tub,0.028857581317424774,0.4226107773226249,0.0178070068359375,138.51852416992188,240.0,239.95263671875
락앤락,retest_data\container_dataset 락앤락\락앤락 (81).jpg,plastic box,0.03539035841822624,0.3522620697066577,31.929039001464844,0.01403045654296875,240.0,97.53025817871094
락앤락,retest_data\container_dataset 락앤락\락앤락 (82).jpg,plastic tub,0.05630674213171005,0.6897119276155536,0.03650665283203125,74.44395446777344,240.0,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (83).jpg,plastic box,0.016632080078125,0.6974455903023409,72.55526733398438,0.08283233642578125,240.0,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (84).jpg,bottle,0.09242037683725357,0.5871552054506901,98.14324951171875,1.5894927978515625,240.0,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (85).jpg,bottle,0.024133244529366493,0.4995156791733037,120.11144256591797,0.0,240.0,239.9904022216797
락앤락,retest_data\container_dataset 락앤락\락앤락 (86).jpg,plastic box,0.013544248417019844,0.6758337777029737,77.43882751464844,0.0481109619140625,240.0,239.51504516601562
락앤락,retest_data\container_dataset 락앤락\락앤락 (87).jpg,bottle,0.024045707657933235,0.6599229720273797,81.6104507446289,0.0,240.0,239.98782348632812
락앤락,retest_data\container_dataset 락앤락\락앤락 (88).jpg,bottle,0.3934519588947296,0.6168545490078031,53.395904541015625,46.16022491455078,236.789306640625,239.90122985839844
락앤락,retest_data\container_dataset 락앤락\락앤락 (89).jpg,bottle,0.3017408549785614,0.5958517684146318,24.429725646972656,48.73406982421875,203.90528869628906,239.9637908935547
락앤락,retest_data\container_dataset 락앤락\락앤락 (90).jpg,bottle,0.23176710307598114,0.6596812830521503,3.9912185668945312,40.205589294433594,194.1749267578125,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (91).jpg,bottle,0.15971389412879944,0.817420479170978,42.646453857421875,0.0,238.98825073242188,239.8033447265625
락앤락,retest_data\container_dataset 락앤락\락앤락 (92).jpg,food storage box,0.04325707256793976,0.5347304333331916,95.20365142822266,27.135704040527344,240.0,239.8515167236328
락앤락,retest_data\container_dataset 락앤락\락앤락 (93).jpg,plastic tub,0.23113806545734406,0.5552803075439533,90.9400405883789,25.427650451660156,240.0,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (94).jpg,bottle,0.3930712342262268,0.7254718982503983,65.68299865722656,0.280517578125,240.0,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (95).jpg,bottle,0.028820600360631943,0.9644952774047851,0.0,0.0,231.47886657714844,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (96).jpg,bottle,0.1339215636253357,0.8312427412503893,0.0,0.0,199.53067016601562,239.9610137939453
락앤락,retest_data\container_dataset 락앤락\락앤락 (97).jpg,plastic tub,0.07952731847763062,0.8527195032684176,0.0,0.02597808837890625,204.67483520507812,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (98).jpg,bottle,0.0613202340900898,0.7810360590616862,0.0,0.0,187.4486541748047,240.0
락앤락,retest_data\container_dataset 락앤락\락앤락 (99).jpg,bottle,0.06156207621097565,0.4970405196551292,59.90594482421875,0.6417388916015625,181.99595642089844,235.1370391845703
락앤락,retest_data\container_dataset 락앤락\락앤락 (100).jpg,food storage box,0.010721701197326183,0.9969628137935919,0.7046127319335938,0.0,240.0,239.97561645507812
생수병,retest_data\container_dataset 생수병\생수병 (1).jpg,bottle,0.7837551236152649,0.22080861930277024,98.88006591796875,47.487579345703125,173.4956817626953,217.94219970703125
생수병,retest_data\container_dataset 생수병\생수병 (2).jpg,bottle,0.7078607082366943,0.24890847190798013,94.83492279052734,47.247802734375,173.142333984375,230.33555603027344
생수병,retest_data\container_dataset 생수병\생수병 (3).jpg,bottle,0.7968411445617676,0.23966377107808512,101.36581420898438,41.6455078125,178.7885284423828,219.94761657714844
생수병,retest_data\container_dataset 생수병\생수병 (4).jpg,bottle,0.5002584457397461,0.24561595469996975,117.369140625,32.036865234375,196.42799377441406,210.98556518554688
생수병,retest_data\container_dataset 생수병\생수병 (5).jpg,bottle,0.5312337875366211,0.26278213897487146,118.06535339355469,23.82568359375,198.9452362060547,210.9705047607422
생수병,retest_data\container_dataset 생수병\생수병 (6).jpg,bottle,0.8577797412872314,0.243814539312228,94.7531967163086,16.566307067871094,171.38845825195312,199.82029724121094
생수병,retest_data\container_dataset 생수병\생수병 (7).jpg,bottle,0.830966055393219,0.2764539083532327,70.04033660888672,12.9854736328125,153.42828369140625,203.9452667236328
생수병,retest_data\container_dataset 생수병\생수병 (8).jpg,bottle,0.8566517233848572,0.30889924700311894,65.65558624267578,0.0,154.57913208007812,200.0886993408203
생수병,retest_data\container_dataset 생수병\생수병 (9).jpg,bottle,0.8115002512931824,0.31232131309186417,89.33001708984375,0.0,180.74798583984375,196.78524780273438
생수병,retest_data\container_dataset 생수병\생수병 (10).jpg,bottle,0.8326669335365295,0.30450605883285486,82.39434051513672,0.1270294189453125,172.00314331054688,195.8616943359375
생수병,retest_data\container_dataset 생수병\생수병 (11).jpg,bottle,0.8437854051589966,0.32598302094181236,80.07575225830078,2.9197311401367188,170.18592834472656,211.2937774658203
생수병,retest_data\container_dataset 생수병\생수병 (12).jpg,bottle,0.5240200161933899,0.3532718574249884,82.99406433105469,6.32098388671875,178.4615936279297,219.46632385253906
생수병,retest_data\container_dataset 생수병\생수병 (13).jpg,bottle,0.4836600720882416,0.35621389298810757,82.11080932617188,11.277488708496094,177.59971618652344,226.1497802734375
생수병,retest_data\container_dataset 생수병\생수병 (14).jpg,bottle,0.12449942529201508,0.3771131459692333,84.17571258544922,24.980712890625,187.59970092773438,235.00662231445312
생수병,retest_data\container_dataset 생수병\생수병 (15).jpg,bottle,0.4268929064273834,0.3839403422847661,87.18305969238281,19.167640686035156,192.09912109375,229.95484924316406
생수병,retest_data\container_dataset 생수병\생수병 (16).jpg,food storage box,0.042710501700639725,0.9976125552041655,0.043121337890625,0.20038604736328125,240.0,239.67042541503906
생수병,retest_data\container_dataset 생수병\생수병 (17).jpg,bottle,0.022426674142479897,0.3608124357278181,111.89778900146484,6.715599060058594,214.74412536621094,208.7917938232422
생수병,retest_data\container_dataset 생수병\생수병 (18).jpg,food storage box,0.02929268591105938,0.9982072627540584,0.03316497802734375,0.0756683349609375,239.91297912597656,239.76544189453125
생수병,retest_data\container_dataset 생수병\생수병 (19).jpg,bottle,0.04116137698292732,0.4055613181096123,93.36373901367188,19.011154174804688,202.7948455810547,232.48182678222656
생수병,retest_data\container_dataset 생수병\생수병 (20).jpg,bottle,0.521453320980072,0.363853158500533,90.71343994140625,24.953155517578125,195.36412048339844,225.21885681152344
생수병,retest_data\container_dataset 생수병\생수병 (21).jpg,bottle,0.9272857308387756,0.3997283935546875,138.3688201904297,0.0,234.3036346435547,240.0
생수병,retest_data\container_dataset 생수병\생수병 (22).jpg,bottle,0.9063685536384583,0.3958399454752604,144.9984130859375,0.0,240.0,240.0
생수병,retest_data\container_dataset 생수병\생수병 (23).jpg,bottle,0.8931143879890442,0.3870751726021626,147.04531860351562,0.0,239.97450256347656,239.91957092285156
생수병,retest_data\container_dataset 생수병\생수병 (24).jpg,bottle,0.8186379671096802,0.4049309863708913,119.42953491210938,0.0,223.66781616210938,223.75680541992188
생수병,retest_data\container_dataset 생수병\생수병 (25).jpg,bottle,0.7011250853538513,0.4387248591493699,119.44258117675781,0.0,230.75633239746094,227.02093505859375
생수병,retest_data\container_dataset 생수병\생수병 (26).jpg,bottle,0.776499330997467,0.40757688494178484,112.38107299804688,0.0,216.01539611816406,226.53140258789062
생수병,retest_data\container_dataset 생수병\생수병 (27).jpg,bottle,0.8300133347511292,0.4312376403054441,100.15814208984375,0.0,213.87583923339844,218.4293975830078
생수병,retest_data\container_dataset 생수병\생수병 (28).jpg,bottle,0.7512384653091431,0.44972649168736095,101.62834167480469,0.0,218.9344482421875,220.82606506347656
생수병,retest_data\container_dataset 생수병\생수병 (29).jpg,bottle,0.7665879726409912,0.45097965515112565,106.0561294555664,0.0,223.1483612060547,221.8458709716797
생수병,retest_data\container_dataset 생수병\생수병 (30).jpg,bottle,0.8215555548667908,0.4387559036659392,99.79440307617188,0.0,213.7919464111328,221.6919708251953
생수병,retest_data\container_dataset 생수병\생수병 (31).jpg,bottle,0.6026386022567749,0.49019491621087885,81.87421417236328,0.08232879638671875,203.70433044433594,231.84133911132812
생수병,retest_data\container_dataset 생수병\생수병 (32).jpg,bottle,0.5366451740264893,0.5145831651665079,73.58081817626953,0.0,201.65782165527344,231.42320251464844
생수병,retest_data\container_dataset 생수병\생수병 (33).jpg,bottle,0.7153201699256897,0.6273474426002374,70.19027709960938,0.0,226.8184356689453,230.70700073242188
생수병,retest_data\container_dataset 생수병\생수병 (34).jpg,bottle,0.809846043586731,0.6588553398960904,59.51593780517578,0.0,224.01138305664062,230.7058868408203
생수병,retest_data\container_dataset 생수병\생수병 (35).jpg,bottle,0.7052425146102905,0.6668941395751609,59.777984619140625,0.0484771728515625,229.11007690429688,226.899169921875
생수병,retest_data\container_dataset 생수병\생수병 (36).jpg,bottle,0.8087460994720459,0.6206442548107316,56.322811126708984,0.0,210.16883850097656,232.36940002441406
생수병,retest_data\container_dataset 생수병\생수병 (37).jpg,bottle,0.704066812992096,0.572940347027076,64.4849624633789,0.0,209.0303192138672,228.3114776611328
생수병,retest_data\container_dataset 생수병\생수병 (38).jpg,bottle,0.5716509819030762,0.4875451523056169,69.47376251220703,0.0,194.16510009765625,225.21693420410156
생수병,retest_data\container_dataset 생수병\생수병 (39).jpg,bottle,0.601887047290802,0.47690497621792927,75.69005584716797,0.03577423095703125,197.82376098632812,224.9509735107422
생수병,retest_data\container_dataset 생수병\생수병 (40).jpg,bottle,0.7669879198074341,0.49118958764040144,83.25762176513672,0.0,218.9870147705078,208.447998046875
생수병,retest_data\container_dataset 생수병\생수병 (41).jpg,bottle,0.44843873381614685,0.18376279038029175,102.02721405029297,23.35814666748047,177.7136688232422,163.2079620361328
생수병,retest_data\container_dataset 생수병\생수병 (42).jpg,bottle,0.41200098395347595,0.10572069615921767,128.994384765625,76.04622650146484,194.49778747558594,169.01104736328125
생수병,retest_data\container_dataset 생수병\생수병 (43).jpg,bottle,0.4142514169216156,0.08332016265887432,131.80601501464844,80.45586395263672,191.41549682617188,160.9672393798828
생수병,retest_data\container_dataset 생수병\생수병 (44).jpg,bottle,0.2752916216850281,0.1033675948387463,136.92861938476562,69.53959655761719,205.3102264404297,156.60940551757812
생수병,retest_data\container_dataset 생수병\생수병 (45).jpg,food storage box,0.19050566852092743,0.9956194062180657,0.356231689453125,0.15648651123046875,240.0,239.46034240722656
생수병,retest_data\container_dataset 생수병\생수병 (46).jpg,bottle,0.11393649131059647,0.11416969766371646,128.2111358642578,81.0528335571289,203.74563598632812,168.1147003173828
생수병,retest_data\container_dataset 생수병\생수병 (47).jpg,plastic bowl,0.19932062923908234,0.1075104810945777,129.01956176757812,94.80038452148438,206.53167724609375,174.6924591064453
생수병,retest_data\container_dataset 생수병\생수병 (48).jpg,bottle,0.02341245301067829,0.1574534922932283,108.84404754638672,82.47576141357422,201.4789581298828,180.3796844482422
생수병,retest_data\container_dataset 생수병\생수병 (49).jpg,bottle,0.2725381553173065,0.20640015156156247,106.04924011230469,85.484375,223.6211700439453,186.6024627685547
생수병,retest_data\container_dataset 생수병\생수병 (50).jpg,bottle,0.1260053962469101,0.2761701536320288,85.82331085205078,66.78268432617188,228.5642852783203,178.22511291503906
생수병,retest_data\container_dataset 생수병\생수병 (51).jpg,bottle,0.5049336552619934,0.3916260558345948,65.91636657714844,48.384090423583984,239.62802124023438,178.2410125732422
생수병,retest_data\container_dataset 생수병\생수병 (52).jpg,bottle,0.2833431363105774,0.4886688197935817,42.28246307373047,26.46075439453125,239.67518615722656,169.05630493164062
생수병,retest_data\container_dataset 생수병\생수병 (53).jpg,bottle,0.2588444948196411,0.5129366319417568,18.717796325683594,24.522445678710938,217.53768920898438,173.12503051757812
생수병,retest_data\container_dataset 생수병\생수병 (54).jpg,bottle,0.5689021348953247,0.46823647270203866,17.268173217773438,18.840059280395508,189.98155212402344,174.99716186523438
생수병,retest_data\container_dataset 생수병\생수병 (55).jpg,bottle,0.3393252193927765,0.38752359476873405,39.92216873168945,0.0,175.1601104736328,165.052490234375
생수병,retest_data\container_dataset 생수병\생수병 (56).jpg,bottle,0.44651663303375244,0.4215914702090959,92.76427459716797,0.0432586669921875,239.8737030029297,165.1154022216797
생수병,retest_data\container_dataset 생수병\생수병 (57).jpg,bottle,0.28774571418762207,0.5270519317098661,0.0,37.97845458984375,234.13375854492188,167.64019775390625
생수병,retest_data\container_dataset 생수병\생수병 (58).jpg,food storage box,0.044087786227464676,0.7970927969695609,0.0,0.11569976806640625,191.4532012939453,239.92649841308594
생수병,retest_data\container_dataset 생수병\생수병 (59).jpg,food storage box,0.13042914867401123,0.7671676142939153,0.0,0.0,184.21249389648438,239.87979125976562
생수병,retest_data\container_dataset 생수병\생수병 (60).jpg,bottle,0.11084657162427902,0.8012651443481446,0.0,0.0,240.0,192.3036346435547
생수병,retest_data\container_dataset 생수병\생수병 (61).jpg,bottle,0.11512909829616547,0.6213571198813588,0.0,54.740272521972656,216.00823974609375,220.42918395996094
생수병,retest_data\container_dataset 생수병\생수병 (62).jpg,bottle,0.07358365505933762,0.6338499942891758,33.92875671386719,29.70050811767578,239.95697021484375,206.9080810546875
생수병,retest_data\container_dataset 생수병\생수병 (63).jpg,bottle,0.11718858033418655,0.6578504658147358,21.020965576171875,36.17998504638672,237.4442138671875,211.26370239257812
생수병,retest_data\container_dataset 생수병\생수병 (64).jpg,bottle,0.08108033984899521,0.6132859064757941,32.3902587890625,33.13224792480469,240.0,203.28451538085938
생수병,retest_data\container_dataset 생수병\생수병 (65).jpg,bottle,0.023047493770718575,0.6231793784779165,42.443458557128906,36.811729431152344,240.0,218.50721740722656
생수병,retest_data\container_dataset 생수병\생수병 (66).jpg,bottle,0.05971458926796913,0.6722331536928232,35.95758819580078,46.515907287597656,240.0,236.28346252441406
생수병,retest_data\container_dataset 생수병\생수병 (67).jpg,bottle,0.33487847447395325,0.844217556220483,18.821823120117188,3.1165695190429688,239.87493896484375,223.09506225585938
생수병,retest_data\container_dataset 생수병\생수병 (68).jpg,bottle,0.6453185677528381,0.7552427221174791,36.62944793701172,0.0,240.0,213.90501403808594
생수병,retest_data\container_dataset 생수병\생수병 (69).jpg,bottle,0.24592949450016022,0.7176956679014984,45.72637939453125,0.00350189208984375,240.0,212.7924041748047
생수병,retest_data\container_dataset 생수병\생수병 (70).jpg,food storage box,0.07526908069849014,0.9993475042998398,0.06552886962890625,0.0,240.0,239.90890502929688
생수병,retest_data\container_dataset 생수병\생수병 (71).jpg,bottle,0.09630761295557022,0.5667608375638439,57.294105529785156,61.30029296875,239.9772491455078,240.0
생수병,retest_data\container_dataset 생수병\생수병 (72).jpg,bottle,0.021942542865872383,0.6038184757449593,65.12226104736328,31.35875701904297,239.5908966064453,230.7065887451172
